duration,views,likes,comments,engagement_level,engagement_label
446,285169,22561,2824,High,0
222,792147,13733,13756,Low,1
226,823615,25475,4237,Medium,2
532,514104,49664,1519,High,0
282,373008,20538,4751,Medium,2
573,461635,21146,1986,Medium,2
578,533993,45706,1294,High,0
470,897625,16032,8174,Low,1
588,831140,39499,4299,Medium,2
34,391032,17132,3074,Medium,2
363,19292,800,114,Medium,2
292,920935,34712,2541,Medium,2
90,837862,24219,9758,Low,1
238,228564,5842,345,Low,1
317,312193,21115,6044,Medium,2
369,68482,6351,512,High,0
273,623621,34795,8860,Medium,2
135,430902,15864,7065,Medium,2
355,52343,1273,329,Low,1
184,362810,30734,5524,High,0
484,320862,31262,5395,High,0
167,995915,41254,5562,Medium,2
100,138721,5019,2754,Medium,2
514,904700,58022,1260,Medium,2
369,52594,4195,269,High,0
357,743433,37904,11761,Medium,2
440,286202,19091,1341,Medium,2
87,220951,16458,3152,High,0
229,501029,48325,8645,High,0
416,108060,2685,2077,Low,1
122,102578,10233,1026,High,0
486,522519,23667,10163,Medium,2
196,430854,32351,3800,High,0
595,5933,364,30,Medium,2
594,416702,22418,4485,Medium,2
111,248153,18072,3312,High,0
386,99441,4536,964,Medium,2
394,727238,15526,8561,Low,1
248,618628,33406,5513,Medium,2
589,894487,50961,9812,Medium,2
472,418148,11779,7986,Low,1
542,209029,19691,2194,High,0
214,170102,5183,988,Medium,2
77,163579,7660,2521,Medium,2
313,790605,18929,5861,Low,1
594,804199,46821,13275,Medium,2
190,409351,15427,851,Medium,2
257,6832,369,49,Medium,2
17,317341,9588,886,Medium,2
303,3587,53,9,Low,1
80,231660,18563,3129,High,0
55,844234,57152,7025,Medium,2
153,782131,31806,13732,Medium,2
126,357205,5098,3861,Low,1
215,505510,44435,3342,High,0
284,609495,15408,8957,Low,1
542,946679,88767,12170,High,0
160,107821,5722,1745,Medium,2
242,333275,13542,4408,Medium,2
380,346461,26593,1445,High,0
86,277025,24631,3805,High,0
496,826397,35836,6974,Medium,2
360,532857,24863,5221,Medium,2
277,307411,15058,5690,Medium,2
584,780326,72577,6117,High,0
48,212910,15399,2688,High,0
577,806460,26039,6375,Medium,2
127,207693,5535,581,Low,1
353,301843,9276,2902,Medium,2
334,410091,13828,5062,Medium,2
413,328748,10097,2874,Medium,2
327,469234,32501,3952,Medium,2
115,70787,1446,1174,Low,1
93,420120,18847,657,Medium,2
437,895654,59341,5925,Medium,2
103,687719,24879,11294,Medium,2
543,781185,12401,14444,Low,1
150,610672,10603,5394,Low,1
261,85327,1820,1526,Low,1
193,97656,8322,466,High,0
244,567948,39306,2957,Medium,2
507,289500,4576,4943,Low,1
275,530513,23977,9635,Medium,2
524,528758,18544,2767,Medium,2
554,4938,306,10,Medium,2
118,114579,6537,311,Medium,2
343,57529,3066,343,Medium,2
572,920738,35269,14241,Medium,2
363,766455,17170,8193,Low,1
338,567587,43598,5480,High,0
173,601480,53644,7277,High,0
343,387169,36770,6935,High,0
265,689282,10529,1873,Low,1
203,748973,57365,10635,High,0
215,806645,60809,15010,High,0
291,719054,68482,3633,High,0
476,620490,20328,10497,Medium,2
486,264913,20344,3778,High,0
27,180599,2693,230,Low,1
564,474933,31731,2564,Medium,2
113,668398,27789,8362,Medium,2
300,399033,31604,4208,High,0
10,864350,75801,9534,High,0
554,965263,41345,5218,Medium,2
207,720035,41259,9954,Medium,2
329,604125,12424,3662,Low,1
248,933893,44380,7844,Medium,2
331,24506,1040,196,Medium,2
51,516004,13664,7104,Low,1
595,227994,20634,618,High,0
17,12973,302,63,Low,1
384,125912,8463,605,Medium,2
369,868580,78270,2657,High,0
346,547849,50444,2708,High,0
225,414026,33698,5189,High,0
77,13548,350,202,Low,1
50,539586,45092,7309,High,0
508,597546,20848,5992,Medium,2
278,499700,46480,997,High,0
559,461254,34048,8865,High,0
212,968403,78125,4060,High,0
128,225175,3974,3084,Low,1
14,166133,10374,3047,Medium,2
333,698467,58603,9958,High,0
191,65570,5740,337,High,0
547,183428,2306,1284,Low,1
64,545127,51527,857,High,0
446,870586,12101,11006,Low,1
221,320430,20926,4052,Medium,2
6,26647,1929,393,High,0
540,94572,1859,114,Low,1
360,872355,12493,14427,Low,1
169,511617,41257,7692,High,0
95,106987,4773,393,Medium,2
171,706891,13883,5375,Low,1
211,943080,74163,12384,High,0
286,733871,63424,7647,High,0
69,797218,50116,2540,Medium,2
520,148708,3645,395,Low,1
161,296306,3369,4695,Low,1
310,834748,60996,3308,High,0
399,942645,56099,4024,Medium,2
78,293897,20153,4933,Medium,2
191,546061,45424,6897,High,0
578,141539,6946,1767,Medium,2
341,19729,418,199,Low,1
572,645144,61029,7619,High,0
244,636029,37572,7908,Medium,2
537,465506,30433,9025,Medium,2
145,287307,27008,1504,High,0
269,281566,26422,1429,High,0
143,740006,45501,1544,Medium,2
463,508953,18721,6873,Medium,2
74,799225,79714,9136,High,0
389,140413,10007,437,High,0
202,423094,19783,3353,Medium,2
209,364623,22017,1602,Medium,2
572,799183,37901,5832,Medium,2
435,681426,61292,12997,High,0
329,795807,42515,11127,Medium,2
446,45706,3844,52,High,0
292,1758,150,10,High,0
230,225671,18999,270,High,0
68,72568,5442,1058,High,0
564,407564,35433,4042,High,0
502,417753,18736,8307,Medium,2
64,695187,14125,10384,Low,1
401,149373,12819,1619,High,0
261,565538,31011,9212,Medium,2
581,770608,16540,11090,Low,1
243,801531,16333,4514,Low,1
42,251875,6128,2789,Low,1
29,268620,20841,3106,High,0
414,313917,23222,3005,High,0
465,790008,22391,3479,Low,1
575,248565,21432,1303,High,0
421,856434,30246,5429,Medium,2
361,507826,41321,606,High,0
387,877801,47394,16170,Medium,2
162,733454,55624,10294,High,0
573,980482,43459,13827,Medium,2
437,622719,25682,7394,Medium,2
52,413931,35483,5835,High,0
332,535552,7057,10526,Low,1
437,825848,80707,6869,High,0
435,724020,49476,10525,Medium,2
60,160731,7863,1258,Medium,2
581,325212,21634,5603,Medium,2
272,197972,4166,3425,Low,1
73,664507,37388,12056,Medium,2
453,438301,43242,483,High,0
261,203295,6337,1355,Medium,2
494,924181,69318,3275,High,0
53,476487,23418,4586,Medium,2
320,504416,34664,5252,Medium,2
417,659330,18751,3865,Low,1
438,558482,29231,8235,Medium,2
6,317573,31188,1945,High,0
149,664677,18329,11448,Low,1
370,345382,23237,1511,Medium,2
424,66241,4093,528,Medium,2
577,153515,9342,1968,Medium,2
565,652695,42660,8159,Medium,2
448,706282,38987,1753,Medium,2
438,930607,10724,15893,Low,1
559,502109,45696,6207,High,0
61,977142,82498,17126,High,0
566,425405,10922,7438,Low,1
182,446911,21091,5082,Medium,2
297,345441,27410,6323,High,0
50,868850,85325,14874,High,0
174,161201,15411,3095,High,0
275,603411,54875,10354,High,0
421,444640,10784,7382,Low,1
143,838494,77395,8316,High,0
251,375281,33422,1887,High,0
152,694502,30506,12711,Medium,2
234,611989,27849,9013,Medium,2
378,469696,24138,2984,Medium,2
84,84959,5866,635,Medium,2
69,615321,20597,8636,Medium,2
92,46057,555,464,Low,1
92,869396,19744,2215,Low,1
208,912890,45288,3366,Medium,2
386,830271,29375,12592,Medium,2
480,300977,23718,2179,High,0
577,569777,11168,6065,Low,1
543,160887,14893,2504,High,0
218,694576,62914,10607,High,0
78,843454,77419,3519,High,0
65,449567,34421,1290,High,0
547,979398,19225,11979,Low,1
223,17680,873,266,Medium,2
16,378144,8253,1448,Low,1
419,394139,38977,3179,High,0
36,259173,10360,4544,Medium,2
164,223180,13988,4227,Medium,2
241,793616,63604,7640,High,0
185,340235,31592,854,High,0
562,403923,31505,2381,High,0
345,606843,42907,3292,High,0
462,374784,19465,2076,Medium,2
84,376784,24297,3912,Medium,2
477,993959,18363,12008,Low,1
116,777685,69644,2587,High,0
296,667429,39338,11945,Medium,2
387,980663,13348,12532,Low,1
21,803865,74591,9925,High,0
497,470552,25427,9297,Medium,2
335,389426,34336,5037,High,0
490,754307,65715,14067,High,0
410,561056,46801,3612,High,0
121,798477,12397,4441,Low,1
559,626916,20209,6779,Medium,2
119,46626,4140,497,High,0
553,572105,52009,3033,High,0
551,452742,23192,6471,Medium,2
340,756630,37531,1182,Medium,2
340,215338,5547,3040,Low,1
151,509840,49534,4938,High,0
126,237744,6937,3350,Low,1
85,352724,9588,3550,Low,1
379,482212,33497,9436,Medium,2
574,733809,23376,5400,Medium,2
67,135773,12829,2670,High,0
508,799462,8779,1786,Low,1
453,528721,5560,7397,Low,1
432,726395,40270,6995,Medium,2
431,120484,6497,2002,Medium,2
425,17939,443,287,Low,1
326,837869,45669,13576,Medium,2
170,433520,20396,1213,Medium,2
465,20295,1829,337,High,0
463,421164,4562,2133,Low,1
193,613617,60051,913,High,0
468,899783,59561,4622,Medium,2
383,112365,2659,1135,Low,1
6,260875,3706,3939,Low,1
368,172026,10051,886,Medium,2
76,888518,27668,2796,Medium,2
431,313242,11622,4157,Medium,2
174,198562,6366,3910,Medium,2
209,293802,20129,3648,Medium,2
341,789517,47227,11155,Medium,2
476,848326,14436,9893,Low,1
199,43685,2506,693,Medium,2
279,215986,17539,4220,High,0
11,302508,5235,3429,Low,1
570,426642,38430,3805,High,0
577,871348,54065,15114,Medium,2
182,976865,93345,18975,High,0
246,558410,13029,1929,Low,1
207,408983,40661,4901,High,0
547,542453,36878,8710,Medium,2
466,376626,23002,4193,Medium,2
84,652533,36786,5725,Medium,2
527,873723,10597,11751,Low,1
421,927610,87721,5688,High,0
388,334063,22702,2550,Medium,2
395,369402,6740,7333,Low,1
130,438392,5210,5739,Low,1
498,200033,2914,3517,Low,1
51,751779,48749,12289,Medium,2
480,443709,28957,5942,Medium,2
468,789675,43408,13403,Medium,2
127,756801,28462,4885,Medium,2
478,319749,18499,4190,Medium,2
138,405733,22910,4958,Medium,2
566,162472,1908,2083,Low,1
27,291140,10312,1223,Medium,2
570,771929,11414,4838,Low,1
239,758439,69028,4889,High,0
63,312873,23549,3891,High,0
168,420922,41945,8198,High,0
220,564304,20989,10793,Medium,2
187,61430,5471,326,High,0
573,794083,51039,5393,Medium,2
94,363216,18444,612,Medium,2
315,381867,11468,3275,Medium,2
561,711882,54427,12001,High,0
261,509168,46524,9368,High,0
537,375460,11706,2062,Medium,2
537,854314,22028,5168,Low,1
56,327635,23805,1702,High,0
342,367201,35959,2809,High,0
175,647934,50212,10555,High,0
71,911538,32461,12114,Medium,2
304,587799,28094,9365,Medium,2
236,764897,34105,9238,Medium,2
72,73285,6352,432,High,0
510,500061,39716,2666,High,0
32,656348,41355,768,Medium,2
55,500835,17402,7932,Medium,2
264,127674,12054,2182,High,0
595,712595,49025,11114,Medium,2
590,29524,2873,71,High,0
188,41659,2591,644,Medium,2
27,511026,42878,955,High,0
133,248390,20660,746,High,0
295,273319,11031,2560,Medium,2
505,416015,40254,4179,High,0
190,703432,8423,11611,Low,1
483,510068,40389,7095,High,0
575,272194,26375,1065,High,0
496,660873,26766,3500,Medium,2
517,39405,2692,253,Medium,2
71,522137,31641,1749,Medium,2
471,265813,20875,1718,High,0
289,66878,5882,992,High,0
421,364877,23452,2038,Medium,2
104,816617,68131,13777,High,0
193,993627,37862,9857,Medium,2
392,477161,14588,3404,Medium,2
245,358551,17482,3168,Medium,2
421,878706,62384,12724,High,0
180,560551,15052,6064,Low,1
391,49692,3539,56,High,0
475,218323,9926,4044,Medium,2
237,188505,15382,424,High,0
456,379675,5055,7150,Low,1
281,532427,37332,817,High,0
233,139370,9544,2180,Medium,2
175,165526,15672,1847,High,0
217,770973,57208,8179,High,0
286,266068,21729,633,High,0
45,836952,76508,4633,High,0
126,351779,24890,5548,High,0
231,3536,127,63,Medium,2
298,617938,54551,6830,High,0
271,696317,53812,5371,High,0
545,16157,778,34,Medium,2
455,525698,38874,7339,High,0
453,651301,57374,4096,High,0
65,468671,45840,958,High,0
506,769229,73624,10500,High,0
151,779376,30613,7971,Medium,2
338,996597,47789,1223,Medium,2
146,590401,11724,1834,Low,1
48,846554,27325,12092,Medium,2
148,664366,59406,1468,High,0
337,665328,28260,11612,Medium,2
501,542934,35752,3754,Medium,2
400,98912,6917,265,Medium,2
59,597243,47997,9218,High,0
311,557537,14747,6112,Low,1
427,375835,14068,2565,Medium,2
421,198553,9997,1730,Medium,2
329,679144,29091,955,Medium,2
84,292102,28760,3970,High,0
35,45430,3868,361,High,0
116,779440,41444,11353,Medium,2
562,714664,63700,9244,High,0
568,354447,14634,4740,Medium,2
476,287537,23211,4619,High,0
78,843401,25412,10957,Medium,2
557,876961,69726,7853,High,0
483,135801,6936,1141,Medium,2
593,5804,114,18,Low,1
391,132948,4599,2101,Medium,2
568,188427,8706,2913,Medium,2
437,572669,44345,3252,High,0
416,641360,10626,11153,Low,1
471,113632,7881,1385,Medium,2
252,424552,31604,4285,High,0
585,66880,4604,89,Medium,2
124,918937,72100,7601,High,0
71,200377,5216,2639,Low,1
577,444262,27917,1201,Medium,2
331,245055,23207,2384,High,0
474,317577,20633,6311,Medium,2
497,682737,44391,9977,Medium,2
290,706066,53858,8042,High,0
316,657393,26288,7315,Medium,2
313,688974,50324,1261,High,0
101,253230,23413,4859,High,0
117,238508,2618,4444,Low,1
460,614281,54247,8578,High,0
467,748067,22199,2155,Low,1
136,849490,43352,4203,Medium,2
125,924431,80158,4154,High,0
201,30944,2604,336,High,0
486,376745,34010,1864,High,0
43,877732,83066,12481,High,0
570,525180,26387,5965,Medium,2
516,433011,29909,578,Medium,2
478,607575,27427,9196,Medium,2
165,42610,1771,195,Medium,2
293,432453,21122,7210,Medium,2
204,113204,8702,876,High,0
532,728870,40182,5418,Medium,2
507,475528,39595,582,High,0
252,826164,63672,16330,High,0
387,692250,8198,8741,Low,1
222,345812,23073,3123,Medium,2
91,785239,38705,2226,Medium,2
86,424201,21675,6059,Medium,2
66,65314,5463,416,High,0
504,994148,58937,19661,Medium,2
46,569258,51065,10850,High,0
16,783677,58111,11732,High,0
119,48210,2880,937,Medium,2
222,895946,69801,2694,High,0
110,523638,7043,3308,Low,1
532,660631,8216,3839,Low,1
476,140761,2463,333,Low,1
391,18177,897,353,Medium,2
230,851406,26555,1821,Medium,2
485,465562,45896,8043,High,0
412,246897,14519,3850,Medium,2
461,479088,33352,3900,Medium,2
25,169399,5944,229,Medium,2
207,408253,15906,455,Medium,2
421,271998,10932,1326,Medium,2
420,287932,20986,2989,High,0
452,793580,41768,7697,Medium,2
516,284812,16117,3452,Medium,2
89,884115,55947,13851,Medium,2
171,992623,78608,8109,High,0
388,410861,7450,1662,Low,1
472,94549,7556,1531,High,0
76,569605,34569,4170,Medium,2
525,179294,12589,1156,High,0
477,523148,20653,8120,Medium,2
262,164918,7725,3091,Medium,2
279,926313,28535,17029,Medium,2
24,127973,12558,462,High,0
494,287602,15740,3037,Medium,2
494,114164,11376,315,High,0
330,797555,43132,15359,Medium,2
533,619775,18455,3154,Low,1
93,684216,38090,3250,Medium,2
490,980779,13302,17544,Low,1
354,709741,64891,13761,High,0
88,966893,80899,13783,High,0
391,975701,73493,3218,High,0
91,994285,64513,10172,Medium,2
311,86828,5399,1434,Medium,2
158,178431,17790,2119,High,0
444,674299,23613,2373,Medium,2
268,813942,65255,3472,High,0
425,105796,6593,1842,Medium,2
497,273691,26774,3014,High,0
415,118054,9975,1701,High,0
177,86669,8655,700,High,0
8,238063,14985,2646,Medium,2
476,731125,20770,14304,Low,1
114,882426,48826,6410,Medium,2
41,800439,59232,11062,High,0
587,21737,1732,92,High,0
35,693656,6968,2298,Low,1
385,939973,52123,14935,Medium,2
272,750477,23393,12786,Medium,2
15,228389,20267,3128,High,0
348,658049,15636,2635,Low,1
548,23660,1655,131,Medium,2
573,789566,26802,14458,Medium,2
170,131341,5527,851,Medium,2
346,616837,58383,10213,High,0
486,527627,16694,3394,Medium,2
23,527803,9790,9948,Low,1
188,478804,7773,8797,Low,1
549,863476,47849,1573,Medium,2
14,134656,9123,2105,Medium,2
596,316231,12477,1334,Medium,2
196,18325,1321,93,High,0
324,80559,1248,784,Low,1
584,514882,44877,6152,High,0
479,716564,59826,5152,High,0
431,283180,27948,3378,High,0
63,826144,77893,3504,High,0
440,882065,37097,1256,Medium,2
101,383121,17598,4541,Medium,2
500,364513,28117,3948,High,0
282,564340,12453,7959,Low,1
269,845477,32349,11284,Medium,2
13,742859,15353,13410,Low,1
461,267624,13632,2603,Medium,2
277,705758,42119,817,Medium,2
12,605209,17553,7857,Low,1
212,420576,5213,5815,Low,1
127,426195,31854,4649,High,0
37,147315,1738,2076,Low,1
517,836276,81625,5977,High,0
208,728409,21811,2787,Low,1
522,162750,11351,2217,Medium,2
521,342506,16826,1938,Medium,2
447,319575,4912,3090,Low,1
596,616939,32387,6379,Medium,2
343,850347,48051,8560,Medium,2
442,509242,44264,6299,High,0
449,71619,5436,111,High,0
140,150350,2576,2977,Low,1
391,92626,2669,1353,Low,1
29,731317,27841,6642,Medium,2
510,191369,3918,887,Low,1
329,109465,5595,276,Medium,2
342,521391,51402,7180,High,0
99,298610,16816,2096,Medium,2
549,446271,34259,2392,High,0
150,99930,7141,821,High,0
235,761673,65878,9342,High,0
499,828443,24368,11401,Low,1
42,345666,26908,4582,High,0
429,578007,51628,10058,High,0
441,961900,24466,4959,Low,1
372,809323,33353,10600,Medium,2
349,270545,26326,790,High,0
164,126966,10191,1448,High,0
554,231830,8214,2804,Medium,2
545,103723,6301,529,Medium,2
148,491845,22816,4152,Medium,2
592,375068,20290,6269,Medium,2
580,953383,40008,3641,Medium,2
349,561282,19723,5195,Medium,2
273,492233,34814,9215,High,0
272,866150,69351,9162,High,0
173,966854,85717,14287,High,0
37,857526,20563,14329,Low,1
381,41870,3519,203,High,0
218,546688,18003,2813,Medium,2
566,642413,31131,9901,Medium,2
444,199407,18171,3053,High,0
496,422801,21522,906,Medium,2
397,907137,25160,6465,Low,1
493,40385,984,346,Low,1
33,722015,37955,12095,Medium,2
43,117813,9264,1062,High,0
177,687931,68620,12790,High,0
21,573059,46341,11424,High,0
60,380460,33834,6024,High,0
230,806802,62369,11022,High,0
562,644258,58362,5441,High,0
71,127997,2158,291,Low,1
201,407014,38134,4839,High,0
27,769914,35167,6061,Medium,2
241,759342,70577,5821,High,0
570,858797,14441,12080,Low,1
142,695189,51702,6819,High,0
477,11271,858,172,High,0
557,472799,47148,4049,High,0
233,847216,67096,3275,High,0
321,448481,19926,4379,Medium,2
565,50048,3010,954,Medium,2
205,559113,24036,9073,Medium,2
262,281694,7786,1382,Low,1
484,406616,13160,3429,Medium,2
182,912432,27355,16996,Low,1
127,84700,5030,283,Medium,2
346,135613,12415,789,High,0
175,111415,10266,666,High,0
63,936936,13987,11100,Low,1
469,544503,9360,4793,Low,1
264,623793,19999,1570,Medium,2
377,611792,20161,7925,Medium,2
99,435313,8070,1254,Low,1
129,741611,33344,9286,Medium,2
45,669075,42081,7114,Medium,2
258,670192,41575,6956,Medium,2
11,942971,55549,2152,Medium,2
475,635058,25707,8347,Medium,2
515,42838,3152,393,High,0
585,766756,64701,6755,High,0
73,132153,5440,1629,Medium,2
85,194053,3434,2429,Low,1
546,189781,6959,243,Medium,2
589,480406,10743,1623,Low,1
266,343910,17904,1889,Medium,2
93,870883,20930,12089,Low,1
212,926170,47842,11075,Medium,2
217,485181,14502,7469,Low,1
270,727345,55631,10962,High,0
297,511901,6389,8810,Low,1
211,10828,648,88,Medium,2
337,892384,22536,6743,Low,1
81,870443,8782,14614,Low,1
292,117716,10385,649,High,0
51,218522,15392,2133,High,0
204,822746,15553,3860,Low,1
431,189107,13193,3472,Medium,2
214,742541,48300,6495,Medium,2
424,307832,16192,1550,Medium,2
158,150125,7165,2124,Medium,2
526,854940,76804,4828,High,0
419,992508,31823,18784,Medium,2
357,296347,13586,2366,Medium,2
161,71049,2814,968,Medium,2
265,225977,17944,1708,High,0
81,966868,89417,15796,High,0
492,675616,58427,12189,High,0
135,13523,1106,215,High,0
583,300306,29673,5141,High,0
459,698265,50793,2049,High,0
167,788519,61185,14632,High,0
19,63079,6210,811,High,0
236,824129,8759,14434,Low,1
199,84005,5633,1176,Medium,2
546,683328,52279,3303,High,0
363,77070,7137,969,High,0
335,63905,5722,174,High,0
431,119879,10282,1704,High,0
501,473400,45030,4152,High,0
490,409952,23926,1591,Medium,2
453,581855,6180,11407,Low,1
417,491235,5401,8901,Low,1
334,632120,37306,11363,Medium,2
151,148179,7286,2369,Medium,2
263,363704,18407,5145,Medium,2
296,489063,22514,6576,Medium,2
147,732324,67809,2208,High,0
369,396705,16790,7184,Medium,2
94,118205,10290,2097,High,0
168,124635,11373,1895,High,0
485,271702,14931,5058,Medium,2
88,592869,29776,6823,Medium,2
81,599276,47038,5696,High,0
521,600410,44260,11642,High,0
489,172572,6828,1694,Medium,2
594,592016,11384,7805,Low,1
108,707317,23933,5720,Medium,2
456,981971,21399,12854,Low,1
491,167699,6125,2462,Medium,2
343,595036,19971,7657,Medium,2
570,803469,54149,8658,Medium,2
482,693132,66474,4645,High,0
227,767022,55008,10150,High,0
13,525500,49080,9595,High,0
57,953149,76797,1078,High,0
81,490592,37044,1738,High,0
507,482333,22797,1579,Medium,2
320,834887,32753,15479,Medium,2
169,75661,6519,1028,High,0
283,165254,15118,3153,High,0
31,642569,32558,7758,Medium,2
74,584870,6325,5715,Low,1
222,603486,49080,9688,High,0
369,404620,14427,1641,Medium,2
310,909510,9904,7499,Low,1
128,56725,4676,559,High,0
23,990155,56010,6605,Medium,2
261,962489,68980,7752,High,0
300,386603,35691,960,High,0
26,333490,19577,1587,Medium,2
454,274832,15194,2026,Medium,2
556,902442,32631,14549,Medium,2
554,128758,4824,575,Medium,2
52,545355,44549,4137,High,0
591,392397,19781,876,Medium,2
187,286500,7081,3319,Low,1
439,713808,13210,9003,Low,1
111,942656,49548,16444,Medium,2
192,914653,47421,15149,Medium,2
90,736432,50674,4729,Medium,2
460,742811,38920,2675,Medium,2
141,713939,16358,2831,Low,1
340,867264,48308,16833,Medium,2
473,453516,41547,6254,High,0
575,739085,17996,1336,Low,1
407,476456,34341,1714,High,0
544,654533,41528,6696,Medium,2
76,395822,30625,1958,High,0
28,98220,2313,1597,Low,1
489,676169,64063,8040,High,0
60,713995,47042,9024,Medium,2
227,307084,26481,3007,High,0
183,245612,7907,1440,Medium,2
438,899179,68829,10968,High,0
454,191759,15396,2803,High,0
496,59421,2719,478,Medium,2
193,234955,10468,2489,Medium,2
582,43302,2996,734,Medium,2
424,187760,3456,718,Low,1
253,658550,50185,7480,High,0
592,498117,6903,3795,Low,1
168,321475,8729,4614,Low,1
259,808084,56382,1096,Medium,2
480,225843,4256,3102,Low,1
421,211399,20604,624,High,0
174,951345,83866,2122,High,0
321,283905,18841,4192,Medium,2
178,172197,14415,2267,High,0
474,399408,35899,7190,High,0
349,953278,31794,10365,Medium,2
449,656030,56711,7262,High,0
22,929688,25595,13418,Low,1
74,852375,40232,6089,Medium,2
342,454068,27354,772,Medium,2
596,331522,24615,1780,High,0
531,762738,9696,4212,Low,1
460,94428,3413,696,Medium,2
273,918369,59479,17380,Medium,2
192,650743,27437,10601,Medium,2
573,238440,19016,4478,High,0
533,286442,19663,5721,Medium,2
438,61301,1906,566,Medium,2
292,335515,7761,1783,Low,1
571,212910,14182,2478,Medium,2
503,964803,48763,17117,Medium,2
445,404693,10200,3985,Low,1
307,373822,14718,3963,Medium,2
91,735293,27407,2613,Medium,2
442,401352,7919,3607,Low,1
545,302608,17920,2527,Medium,2
26,901759,70994,6927,High,0
564,483221,29859,8629,Medium,2
521,100453,8474,213,High,0
507,773431,16614,15059,Low,1
471,692903,34094,801,Medium,2
105,394979,25613,7491,Medium,2
587,170416,12072,1944,High,0
145,975995,70877,14002,High,0
142,864096,65331,3936,High,0
582,146249,10036,1964,Medium,2
232,713309,13182,12666,Low,1
285,629835,45711,2298,High,0
435,281875,21205,962,High,0
44,708112,70395,4797,High,0
523,460762,33360,1876,High,0
215,820032,58890,2543,High,0
306,413213,23277,5738,Medium,2
90,321159,28298,1625,High,0
401,954981,95226,13057,High,0
257,994274,79655,17277,High,0
537,889292,57915,11906,Medium,2
385,289141,4946,944,Low,1
448,702740,52991,8361,High,0
37,626027,46182,5308,High,0
264,900381,71851,6774,High,0
238,111218,2358,784,Low,1
519,319564,21997,5962,Medium,2
312,728052,26657,10999,Medium,2
74,487802,38255,1728,High,0
458,854821,27041,8585,Medium,2
443,556329,39809,3920,High,0
368,755136,27599,14786,Medium,2
485,145406,1571,2847,Low,1
148,599560,40171,4239,Medium,2
28,3476,70,26,Low,1
429,293027,20317,3630,Medium,2
179,434565,40547,4392,High,0
329,305269,29681,1541,High,0
352,540835,16891,7327,Medium,2
22,217037,17977,1594,High,0
48,541101,22628,7261,Medium,2
159,915401,83339,7588,High,0
381,791390,64002,11320,High,0
406,706575,11766,9671,Low,1
229,59934,2795,639,Medium,2
221,606448,24475,8726,Medium,2
572,767383,61901,7488,High,0
35,922143,43272,2956,Medium,2
63,457299,32748,2039,High,0
357,412173,26469,2338,Medium,2
449,890430,87090,1960,High,0
239,888739,83897,12901,High,0
111,922968,44757,7365,Medium,2
195,197157,14810,547,High,0
534,452485,38303,7501,High,0
587,86466,7859,1209,High,0
570,152250,2456,1460,Low,1
249,955178,35520,5445,Medium,2
80,787401,30567,3057,Medium,2
551,324868,15951,3154,Medium,2
271,171247,4321,3051,Low,1
321,93776,5125,429,Medium,2
125,528047,36799,6233,Medium,2
29,429686,23530,8280,Medium,2
436,893420,62469,11708,Medium,2
164,582573,9309,5452,Low,1
118,641524,56992,9373,High,0
506,473237,44728,7887,High,0
170,174923,11476,2137,Medium,2
179,849290,75862,14917,High,0
5,740333,16161,7978,Low,1
90,136303,11145,2285,High,0
578,132530,2746,2529,Low,1
324,517186,24163,5442,Medium,2
405,615538,24094,7691,Medium,2
386,450687,28259,5669,Medium,2
322,737767,27397,11691,Medium,2
254,472455,31823,7859,Medium,2
529,933850,40216,1416,Medium,2
559,279460,24444,4173,High,0
260,827741,55499,13154,Medium,2
311,305231,8966,4367,Low,1
148,632412,25455,9208,Medium,2
395,938181,80934,1676,High,0
173,509842,22832,4791,Medium,2
302,566708,32994,9376,Medium,2
237,273545,18711,5127,Medium,2
275,206223,8517,1105,Medium,2
64,223510,8148,2683,Medium,2
300,126660,6684,2062,Medium,2
471,263135,7720,4024,Low,1
239,939576,33429,11987,Medium,2
238,312701,4874,423,Low,1
372,637777,23825,9409,Medium,2
236,447751,17401,7025,Medium,2
495,283176,27344,4172,High,0
507,266436,16805,4143,Medium,2
596,802660,64906,7374,High,0
385,22936,323,455,Low,1
432,287081,5623,4491,Low,1
368,641416,53435,7693,High,0
206,903013,59706,16931,Medium,2
150,911708,24787,16643,Low,1
461,125272,5816,2064,Medium,2
139,285022,16668,3337,Medium,2
268,43230,3714,476,High,0
68,278952,4306,2021,Low,1
495,369725,23553,2132,Medium,2
45,155404,11582,1668,High,0
300,188438,18468,2257,High,0
7,957016,79092,5403,High,0
114,529170,18447,9805,Medium,2
225,454512,33571,5266,High,0
374,681775,53652,7501,High,0
372,272296,20606,2526,High,0
440,806053,67557,1695,High,0
8,724894,66208,12878,High,0
248,213927,4034,1502,Low,1
170,331934,6449,4383,Low,1
30,559934,45733,7022,High,0
399,734805,24038,8894,Medium,2
478,157144,2399,1726,Low,1
21,629101,29008,2797,Medium,2
96,255728,21427,1619,High,0
487,995663,21298,10912,Low,1
547,981989,69196,15709,High,0
209,627005,6474,5773,Low,1
506,22130,439,107,Low,1
404,518033,21538,1383,Medium,2
211,957980,16787,13025,Low,1
150,741101,63831,6702,High,0
105,89931,7892,304,High,0
245,77500,6045,1070,High,0
167,996016,31696,4924,Medium,2
177,280299,16002,2991,Medium,2
506,492536,13090,3357,Low,1
551,742968,26237,13895,Medium,2
288,943097,53228,5033,Medium,2
