duration,views,likes,comments
133,924169,67450,10681
420,370819,6217,6961
182,912074,44659,17633
51,305717,21311,2592
277,79030,2553,927
151,167956,10735,2278
361,211688,6040,2227
498,773493,29338,5300
388,481603,31429,5201
220,232515,19205,3728
383,48748,773,202
468,980936,10454,14482
156,956002,19276,8367
106,916636,78720,13778
567,804142,28872,8207
379,499227,31808,5540
54,306589,14121,3850
574,698612,10945,810
588,135124,9186,256
588,986821,77054,9471
48,541101,22628,7261
181,827737,32634,10068
137,936595,49356,17918
119,510671,18750,7015
158,670897,27354,9088
351,218911,21669,332
24,790268,53811,5694
350,150524,13977,1149
513,733351,42553,8000
280,119658,7207,2297
9,820278,80739,5532
292,971786,39028,16499
238,254577,3532,916
403,847749,32055,5866
339,293905,13783,1497
358,560176,32775,1092
532,356438,25883,1822
414,33693,954,552
22,690270,40131,7294
60,799335,72612,9813
346,741242,9349,14056
87,854739,84516,9758
238,378984,36109,1227
47,307658,11140,1629
459,983246,39166,3058
588,257753,5312,1595
113,597665,35360,1880
496,790655,29088,11793
263,892158,71189,4017
424,344418,6160,5757
325,621334,60848,5470
181,99870,3974,1114
480,255594,16832,1070
480,300977,23718,2179
360,804955,35018,10585
212,962375,36505,16748
223,122640,8641,2262
94,850866,47593,16603
497,470552,25427,9297
546,906687,10594,12668
163,895143,71375,8377
129,49029,4325,608
382,931643,68711,11964
22,4622,397,87
45,180785,15337,2046
484,528771,9718,2507
202,686883,48223,11152
103,479298,18115,2970
356,835699,62864,7855
407,491438,44839,2886
571,686960,32017,8180
156,846530,26804,7364
446,746203,47283,3232
140,923569,14486,16491
578,576328,46547,4969
149,865765,72167,16241
463,508953,18721,6873
578,320504,7125,6105
343,449722,7050,2576
532,801647,18325,1226
334,186969,18451,1562
6,688335,55806,4287
12,956257,63947,9208
515,42838,3152,393
194,756241,8997,3035
268,919344,64220,16346
378,201595,15409,3217
375,450611,23459,1502
108,13798,1267,194
450,378247,19699,5850
224,527209,14363,6774
264,269383,10216,3713
467,255415,19968,369
127,911631,79924,13954
476,731125,20770,14304
169,17201,1597,53
466,781012,71416,4537
463,421164,4562,2133
444,628987,26655,3811
90,596423,9977,3403
400,177225,17117,259
397,523666,14072,4244
133,276886,11017,4267
231,599362,15647,2687
321,93776,5125,429
152,555663,16647,3282
112,968888,48352,13019
437,44998,2746,168
210,724789,45270,1569
26,668746,64071,3789
87,182739,17407,1530
204,958699,54059,10501
127,377350,22364,2772
48,236987,8570,4330
414,313917,23222,3005
195,197157,14810,547
574,278752,24144,2454
294,929448,72867,14182
339,455573,36263,1749
83,285456,23780,5070
396,742192,38566,12571
324,583418,34263,9871
83,413827,26153,1185
277,705758,42119,817
324,328085,26444,943
151,141853,8140,336
246,796216,55601,15614
562,69223,4121,533
239,547038,51522,4187
105,617946,12023,6326
407,539971,53151,10235
371,36468,1177,565
416,550855,46769,3617
397,864045,44352,6430
138,297660,7536,4293
536,694698,61256,7976
116,132252,11689,2154
235,642580,41938,1770
380,60167,4182,94
227,116837,8994,1419
538,574705,48608,2393
246,489662,44660,6844
91,735293,27407,2613
230,912233,82116,16702
586,771884,56205,13304
240,173725,5391,926
598,844455,14021,14634
530,321061,10842,1645
544,653102,22023,997
381,966389,25560,17322
323,802025,73216,14423
79,357570,22001,893
582,146249,10036,1964
115,771787,70348,1560
354,963715,18658,2707
14,928499,54683,9531
116,978576,33698,10555
516,213157,5389,1565
229,173326,4113,2818
381,356143,30894,1911
305,32656,2107,200
341,787825,51087,12507
82,253289,12884,2709
10,427025,38153,6204
332,975748,97568,9563
506,107537,5321,1182
496,807274,32585,3606
208,601485,53577,10164
105,939556,36248,1645
564,622286,48020,2305
276,204322,5203,2069
73,141223,1931,2525
400,694083,42253,2405
103,521535,50406,6269
334,662682,54611,11638
77,205796,13676,3976
98,280053,23957,931
177,43362,885,523
516,284812,16117,3452
579,296851,23590,4288
598,968247,27243,1954
301,394923,4624,1429
415,909220,63902,3541
404,955882,28775,12019
561,802464,9418,4931
523,506499,21556,759
54,824242,14413,8711
424,833434,33545,6724
65,694996,55005,4935
453,269384,7316,927
42,103003,3662,547
102,942330,63281,15570
523,443704,42496,6961
447,790343,8598,15798
544,823524,48801,14027
105,499005,17648,9483
254,416806,41255,3626
364,256194,16811,3690
169,9686,731,66
18,987783,45490,18397
221,908940,9449,1954
405,677532,57244,9697
591,377725,8822,2445
278,423480,29235,7965
375,492796,24353,5745
289,428206,23152,3510
243,102067,5367,1270
391,342026,28065,1199
257,236239,8721,3271
196,58426,3727,980
143,455619,41624,5876
318,981569,88300,9715
137,57307,4294,695
457,444346,34901,5060
415,835769,69787,14076
258,990580,80472,8370
119,610605,31815,8534
154,802844,27254,1030
530,688822,60698,7160
49,719112,40248,7646
327,624357,22020,6920
591,392397,19781,876
206,976117,83543,9404
220,366457,19037,1816
387,607578,26547,5199
71,823849,22496,9417
91,446198,40637,5916
524,800218,42661,10970
261,784426,10851,10484
170,331934,6449,4383
128,576170,47785,2960
522,701586,46574,5666
420,68725,1230,95
450,888565,72595,5405
50,711841,38173,3334
192,871122,59737,4574
559,38179,2832,296
35,255005,16616,1304
277,420431,16595,2136
311,467767,21108,7816
73,312704,23687,5444
211,882243,34794,13698
407,990255,11291,17201
274,287351,9851,5198
11,318542,30530,1176
122,907879,57662,17749
194,513776,28709,9803
404,30850,354,486
12,675104,23098,11882
422,785125,20085,2553
585,249963,5182,455
429,578007,51628,10058
136,849490,43352,4203
264,132739,6773,551
341,757653,68402,2523
121,469068,42436,7234
442,56405,724,1055
295,770548,32481,10359
285,50647,4637,272
93,420120,18847,657
397,456891,34573,8346
353,115,1,1
512,394755,28222,3786
45,638310,8816,11400
410,811200,76110,6810
563,836148,51552,4005
404,928364,9457,18409
397,581266,6501,2853
123,596532,12968,1292
531,38230,3442,654
202,327322,3785,2071
598,327507,21385,6264
18,291940,22497,4881
514,454062,18023,550
172,586849,49333,9803
19,975423,86943,8622
77,846300,78557,6720
260,849346,38629,10596
25,99699,4651,1127
142,864096,65331,3936
572,767383,61901,7488
144,720480,25993,5973
429,226677,19921,3985
112,644811,63829,11556
7,307348,23754,4529
368,381248,25866,3355
94,572410,31451,4172
412,886032,21280,14669
30,725045,42556,14201
546,543747,17654,909
190,791994,25322,13983
515,456456,7113,682
424,689431,56155,11159
53,91644,7192,682
425,516085,21074,7059
198,664738,11193,4068
51,729590,32671,3137
172,872388,56655,4429
576,328856,19935,6146
236,322552,4897,4983
581,311394,5285,4256
348,348999,4149,3265
558,803616,61145,5000
164,126966,10191,1448
570,436046,24405,3165
77,488875,32182,5906
508,643207,29131,3064
229,743572,10683,6298
321,859188,11526,12548
152,762401,24354,9056
468,193173,14557,2977
81,599276,47038,5696
346,135613,12415,789
549,205758,7980,3888
192,708129,54490,3387
92,555828,5759,7364
531,366547,26322,2970
152,691052,14114,8434
417,659330,18751,3865
417,625222,20508,11378
402,454901,30736,3928
402,321821,22880,1140
260,760516,70246,4619
46,832986,24659,4225
562,216841,3739,3988
257,780388,71024,4638
312,32835,3138,171
139,505726,27800,6719
67,248892,7940,2834
55,615458,20580,3694
400,815134,66717,13150
502,550262,28668,7198
277,675848,52761,4860
231,3536,127,63
479,571000,5753,5467
140,566034,16273,11278
115,660809,57252,3835
300,307782,26774,4861
490,68564,2047,1143
588,944916,49994,1346
486,896120,11000,8426
59,221746,19316,741
479,913556,61463,2678
299,349838,21991,1192
430,58750,2346,172
275,84558,7274,282
117,340626,33209,568
543,149812,7200,1034
201,397167,35790,7391
135,468404,19214,8045
218,214780,17087,304
110,819002,47501,7424
330,972645,47223,4555
242,983318,44372,1925
316,262163,23591,4813
501,484959,43070,8691
30,12304,851,37
580,953383,40008,3641
177,86669,8655,700
91,743947,69809,10572
419,850586,55244,1847
536,79652,5050,239
256,943859,11404,12034
377,938476,49140,12354
531,358070,13344,1230
264,623793,19999,1570
96,951793,14334,16945
396,426328,26031,3869
486,279397,7134,5469
533,427804,16561,6139
467,732168,19240,3119
559,279460,24444,4173
283,928689,44685,4092
554,770257,34720,11540
43,373267,30653,4928
275,108369,7476,1123
277,12975,1100,27
18,863701,15638,16723
80,80670,1265,1206
412,168867,7182,3154
274,693292,33585,4885
382,906293,47179,3846
405,970552,82211,12585
520,991075,96550,18818
505,517547,14311,5957
455,270955,19095,4033
368,74400,5216,776
203,162918,9329,1668
189,977018,63561,9009
58,287412,11902,870
347,6711,161,9
390,882722,38202,9737
21,736527,37785,1415
91,785239,38705,2226
356,396091,10330,4469
164,720256,55773,1378
360,805528,9312,6779
272,699292,60961,3271
470,939701,26699,10907
209,927988,51685,11735
172,10812,272,196
383,962317,29775,10908
384,681945,50359,1457
111,248153,18072,3312
132,330157,30817,792
533,715142,68662,1667
529,660452,47896,11924
100,31666,2684,620
109,999902,37750,6198
382,597754,43384,6304
189,682458,12358,2361
280,887843,29934,10713
163,139097,12667,2651
13,24122,2311,266
261,962489,68980,7752
369,715500,65557,10313
541,625344,32902,4768
398,924265,51252,2310
344,133724,8422,281
588,654948,59232,4495
487,963414,29581,10544
147,133121,12050,623
162,733454,55624,10294
513,347384,32233,5742
14,517749,30631,9260
282,373008,20538,4751
507,190191,17277,1774
157,855733,60286,13247
375,138313,13261,2541
117,138570,2043,803
501,175817,11764,438
472,828770,19708,16128
521,500329,30832,4899
82,488341,26635,4976
214,170102,5183,988
565,609119,59396,6228
274,83797,7898,963
593,5804,114,18
48,255317,22142,456
453,686029,66441,1249
499,914205,38960,16852
449,409274,28762,788
285,415894,12381,746
554,393427,30202,875
168,624199,33952,6764
334,328884,22380,3909
369,576480,24773,9056
329,898712,63259,15378
356,778710,72264,11714
322,997809,81704,18870
14,166133,10374,3047
81,942338,64954,2083
269,552269,37897,5001
25,85845,4206,1326
356,927425,78443,10696
538,921095,16290,8173
151,747762,12001,8682
503,431661,34319,7169
586,144049,4750,1629
530,683715,60392,3718
573,240240,17941,3302
532,660631,8216,3839
75,296954,21755,5482
179,763392,72841,1830
239,525687,10502,4370
403,222422,17472,565
562,884256,15004,8430
129,990321,39672,16683
561,430938,40440,4152
252,604725,59574,9506
111,886078,49047,9952
491,368325,9328,4295
61,786501,66202,10911
456,981971,21399,12854
173,717611,57519,3817
74,584870,6325,5715
370,61109,5859,1041
160,961895,87071,1705
371,47001,793,746
45,836952,76508,4633
459,879893,66122,2522
233,404594,38548,5772
84,586787,6674,11389
5,75479,1887,1166
235,160422,7466,2272
101,383121,17598,4541
575,275731,16693,3024
64,198979,10968,1441
475,269389,8593,2019
199,188462,10473,822
142,154831,3589,1983
200,901959,14396,4687
406,923547,66291,15650
383,566795,9950,3583
513,300488,26122,1224
91,994285,64513,10172
545,105059,8946,1520
272,316882,13689,2856
35,922143,43272,2956
165,265693,11761,2641
91,184592,15862,3095
289,572230,34628,3469
342,448881,44320,8549
567,310646,7528,445
365,226697,16312,2039
218,486576,33820,8502
252,937226,46389,12418
125,854033,21818,6214
191,735948,71648,5416
579,592351,21321,6769
575,177498,13500,3086
225,601203,26410,5312
225,804834,73467,1869
164,393358,26060,6751
542,896265,50761,15560
466,82224,4232,864
573,297635,14115,1814
263,796329,26423,14843
423,519085,18104,5426
106,667654,64926,1180
454,656382,57414,10646
73,76167,7448,1223
51,2119,24,4
110,498577,35175,612
121,536308,28214,4916
523,460762,33360,1876
291,74280,6300,1126
63,313556,27008,2307
92,869396,19744,2215
134,210254,9506,2048
368,12923,642,240
71,127997,2158,291
524,943048,84976,18478
557,611728,46635,1649
558,603418,37020,11601
126,670840,24336,11061
180,455739,7509,2020
203,751645,16382,5854
72,147183,2411,705
516,595546,11398,2856
125,150508,14351,1236
321,81327,2340,1389
246,738661,22555,4748
251,403061,17086,2647
428,180989,5072,859
575,882093,35721,12838
149,556988,52038,5479
282,957733,91058,7566
27,976585,12540,4477
132,535605,13881,3072
390,416532,34727,5957
350,889247,31830,2075
8,95798,4998,103
282,498615,23947,5919
504,648882,59546,8275
499,436470,37409,784
258,540877,26386,3497
257,994274,79655,17277
322,630110,50767,5023
118,655539,16449,10639
516,172607,4742,1003
468,789675,43408,13403
71,48820,2228,107
85,169673,2332,1716
124,926894,40211,5256
83,435664,6115,6436
592,236128,17647,2032
18,176018,6452,352
119,46626,4140,497
28,166026,15955,1830
432,802477,52328,14288
315,89123,7852,227
208,328433,7079,1344
29,419360,30679,3844
287,449526,44396,8730
400,947276,61649,1496
381,324429,18175,4402
215,806645,60809,15010
239,173520,15540,576
169,75661,6519,1028
506,871743,83531,6025
392,836846,67436,5846
476,920011,16018,18154
265,103800,3908,626
216,655903,21820,3471
132,713509,61124,9580
212,301829,6879,2662
123,594598,33504,3791
257,731468,65093,2143
564,154225,4034,1517
56,329686,16724,4901
327,480799,8232,7091
396,510659,42204,3258
148,653624,20480,10401
481,381439,13306,6489
261,85327,1820,1526
251,738265,53820,10157
66,173904,13923,214
160,234829,6600,1562
138,116851,8310,358
163,647759,39901,9930
30,880379,39891,7020
111,922968,44757,7365
563,878347,39285,1265
556,298916,4160,2370
582,87260,2612,1437
176,713261,60147,8259
338,692355,37763,1506
361,414621,23817,4225
212,354924,23010,5190
344,787968,35112,7151
388,236544,10530,3769
90,418418,11403,4490
122,523864,25559,1960
435,83676,8361,1603
146,792308,56397,14321
450,50628,3001,612
151,779376,30613,7971
262,437834,28915,2268
303,64105,3018,555
37,626027,46182,5308
15,494751,40445,8521
410,300241,8929,594
564,474933,31731,2564
104,798128,43985,10922
15,334232,13162,3430
237,395559,39369,5034
228,903885,80312,5855
471,131410,1946,471
566,153968,11228,2901
243,490774,16627,6945
513,278201,21866,3850
89,126894,6201,1261
593,139670,2176,1034
275,260414,7986,866
258,431865,23696,3596
73,568794,26075,9443
400,231976,14608,3938
78,843482,73428,10988
482,882916,39361,10031
564,789197,38848,14396
36,406439,26234,5077
231,755065,20218,4035
580,277821,5756,3489
328,557815,54667,2618
575,918171,64606,6347
130,395069,22966,4149
553,403662,34402,5027
402,711038,58553,8009
575,808693,59772,4184
315,76857,2566,1257
541,135147,10394,1290
341,334896,20580,2962
409,477899,14296,579
385,98553,6804,1012
542,261192,6965,1790
374,709541,53417,9499
427,882887,32824,4210
367,444193,20253,2144
366,242124,15632,1294
84,235703,9754,1054
429,138012,1511,2065
14,134656,9123,2105
150,543808,26070,7979
328,101636,2363,1175
412,683529,57710,4920
346,547849,50444,2708
533,467608,34453,1821
550,794303,34725,6711
518,841445,50873,10912
402,792372,28217,1893
532,150695,2052,1707
403,51148,3006,580
359,18610,1411,302
84,421684,18853,5488
434,470428,5583,4702
149,76720,7373,867
65,449567,34421,1290
433,59363,3342,294
592,951506,14481,3128
166,187313,3064,1288
164,223180,13988,4227
247,776753,49663,10523
386,650109,13027,4149
449,88854,2103,1469
145,342025,26601,3983
152,46759,3033,438
573,851712,36049,2063
300,16009,280,216
221,829369,78786,951
239,907207,18563,15413
545,703652,46022,10150
110,569603,51722,9805
57,953149,76797,1078
91,414662,6652,4609
370,574410,51436,2444
197,988553,71896,19251
571,745076,33454,2313
378,658654,56375,8104
202,888740,57787,8706
269,140821,12094,1569
234,942881,52859,14640
243,254395,19751,1913
337,316959,6141,4791
48,316643,14988,5358
417,616867,19521,8218
515,268874,10032,3373
330,503628,49265,5551
433,906717,28889,2678
447,937897,54592,17849
260,921892,56632,10789
461,422718,20038,7621
327,566501,50755,4978
16,653410,24920,3429
322,256031,7071,3640
44,843604,73657,5125
274,292590,17092,2632
34,702826,67967,10549
406,706575,11766,9671
40,138335,8533,1067
41,329195,15582,6368
158,120854,8899,2391
12,467118,38502,7542
438,673119,32825,4883
436,778659,41333,4940
263,538711,26056,8475
139,655960,42781,765
540,65295,3785,225
575,931639,62302,11281
458,799643,46188,1282
88,249534,17179,3764
167,765650,59792,11840
467,444942,31420,4892
111,613024,54533,3794
205,268818,19785,2968
310,909510,9904,7499
235,765267,67415,13415
135,13523,1106,215
214,680934,36580,8333
501,473400,45030,4152
33,755824,59141,1451
92,195759,15551,1235
100,333969,5166,4095
219,919807,69388,10142
331,706684,64835,12397
202,968225,71536,17398
361,303491,24162,4148
329,191339,15904,1045
361,584187,10554,9728
164,909266,20158,11475
569,584000,44278,10053
47,683145,67424,9462
161,626617,48212,7996
170,131341,5527,851
130,861565,35779,7586
215,734491,28245,9692
487,994526,63247,11302
348,355347,32151,2328
196,780471,41686,10267
387,328142,12629,560
89,17275,1252,70
489,947883,83726,10595
538,136422,13209,2410
176,344452,33501,4903
158,403343,7518,4824
147,144079,2361,300
39,250378,9554,1192
46,392608,33213,2884
513,190790,14728,1627
265,10304,301,80
121,34211,2926,124
492,482617,32977,5451
565,494408,34771,4154
459,829699,62157,2901
225,275301,26918,5497
49,493596,33433,8599
76,408619,33676,7790
341,812465,78598,8804
137,781260,38981,13455
17,44945,4326,61
331,298130,23770,5573
487,527661,42245,7493
313,366695,32196,2797
135,430902,15864,7065
544,529537,41293,10329
489,747662,42734,7640
160,720018,61859,5338
87,121366,3738,671
482,974386,80541,11287
203,883579,86035,15569
82,702540,62912,9317
296,932355,66585,14285
62,357061,4626,6433
148,407622,7927,4333
583,37655,2727,172
542,946679,88767,12170
481,146201,14254,1177
262,991825,69942,7523
386,241730,6492,1687
325,842821,20523,1330
577,542347,9549,1196
400,225353,20524,3829
192,196422,5311,926
126,205420,19341,3850
247,939944,55489,15275
596,345878,17305,4859
464,878433,51193,978
88,62683,5392,131
559,935172,49940,1312
524,435585,7367,5793
593,510093,12455,5341
191,251276,8311,3441
385,291936,11258,2986
23,736548,35605,9587
342,320261,26994,1600
276,593458,11437,3759
21,573059,46341,11424
298,999629,18216,13215
545,104855,9029,142
466,472903,14726,6008
213,28104,1375,349
210,290758,7859,5704
41,640259,10412,5899
118,423445,37023,6951
103,687719,24879,11294
473,622229,55216,10557
543,160887,14893,2504
47,200771,10827,3400
570,608941,47236,1427
324,486483,31033,1415
32,305515,22138,845
385,730593,50728,8129
190,517296,19841,4427
57,795365,58032,4747
292,943873,20509,2785
328,560524,37168,3485
448,219348,13663,625
55,844234,57152,7025
188,456136,35190,1806
67,112199,8023,338
167,130536,9757,1740
261,134707,6085,1796
284,897528,35239,15476
231,572835,53272,9937
209,935465,24832,2116
580,958137,70808,12165
496,127419,12519,1334
496,567311,21198,10773
308,519482,49248,1514
135,266054,4110,3262
488,511944,16256,3344
484,770209,49536,11566
411,86669,3935,1174
44,316335,13407,2254
386,99441,4536,964
585,204683,4513,1670
132,387654,6457,7396
45,958939,11042,6982
423,165593,12090,215
577,121346,11110,950
195,641607,28671,9735
234,611989,27849,9013
134,332313,19633,4428
201,407014,38134,4839
214,69937,5723,71
195,739126,17210,7446
512,604979,7483,7898
91,902662,54725,1787
530,252399,22632,3059
418,779527,39588,11670
185,859085,41348,16574
481,541128,16393,2527
598,977160,73086,10670
496,148637,11744,2066
407,641944,41242,3678
59,170558,7153,1104
258,160886,5663,3184
184,322766,24993,3504
343,168804,8380,2855
542,945088,40839,4221
541,426673,41526,7046
324,646210,31941,6205
252,91960,1077,1246
316,802770,33723,7570
489,172572,6828,1694
317,489888,18537,8326
68,264631,14892,2707
371,933858,40799,11396
405,558967,33299,9448
201,478065,24756,6476
498,200033,2914,3517
555,642911,58265,10046
53,729946,69015,1798
539,681498,34051,12788
126,586130,19141,5973
166,769780,52840,3613
25,715761,39838,6384
406,409462,11942,4575
26,249340,24578,1764
192,857347,51891,8326
446,196454,15983,1488
229,815282,17661,6171
57,281748,14695,4695
446,412807,26250,2170
517,963850,23566,10105
416,948261,46073,17748
565,53146,3522,417
492,938497,75512,16914
517,346038,34272,4088
174,89242,2076,1047
196,70147,2593,1369
105,769583,16298,3756
379,929541,69743,9043
398,859176,28386,12191
83,315042,16805,2319
275,833154,63556,9591
94,474506,16586,1969
550,394961,19016,1126
311,828113,26214,14652
16,974228,84334,13028
253,639779,14519,9197
37,857526,20563,14329
493,361899,30097,6307
544,522585,23204,6431
57,810472,62906,16180
215,876243,67260,14350
360,751688,37937,11314
392,973383,83788,18738
179,529780,29807,7489
371,153356,9413,2832
398,506841,48899,3790
40,705414,11727,7835
375,689109,31613,3169
185,861387,39223,2603
60,111215,2342,1490
93,957782,12414,15781
28,235337,6239,3816
471,71357,2058,975
296,489063,22514,6576
442,420694,27944,3778
217,50066,1721,830
56,265305,18941,1754
264,61700,3918,1052
235,828009,18633,16321
332,323931,16432,6454
185,943115,76292,4179
363,481617,40361,9222
420,611304,51372,5077
62,988907,93862,17445
536,483612,34520,1898
401,968243,44551,4798
244,203608,2219,927
582,952037,87601,8890
217,644567,52265,6470
368,232133,17330,1381
122,918341,57345,4631
447,58304,4022,162
245,592428,9658,8559
467,69734,6185,837
299,311195,16587,559
475,475734,28179,1885
358,372083,7674,2967
505,474481,40988,6568
588,764391,36989,9777
180,60711,2347,255
338,710519,46349,12287
43,877732,83066,12481
326,860627,49028,4968
423,828524,62068,13727
583,397007,18447,3517
542,357036,24625,6215
529,337640,26487,5535
497,988914,44463,11831
423,682386,18859,3652
500,776522,76234,14722
318,676007,65917,2147
145,738750,50269,6605
403,318052,31371,6036
318,930058,18073,6144
214,742541,48300,6495
373,416879,19767,4679
537,375460,11706,2062
15,206848,13804,1868
458,206437,19687,307
260,724542,43762,10005
484,320862,31262,5395
182,714195,12652,12008
538,490947,28520,9437
548,273239,19420,514
314,96654,6424,1473
475,397448,5886,3034
299,944147,16932,14221
94,962546,90219,7954
519,239728,13714,3379
447,519249,22539,5967
214,212720,5326,3225
36,749230,26343,1603
352,173512,13224,790
363,274333,3524,4824
339,244400,7264,4045
88,44497,1236,624
458,23127,685,179
179,133121,4026,2633
91,78663,1920,913
48,735666,67142,8646
448,65655,777,915
193,417111,28299,7477
82,767013,73356,5330
551,452742,23192,6471
76,245720,17102,4654
271,30315,1095,477
486,458124,26714,1485
493,15121,629,75
441,46335,1951,323
241,56890,4962,743
379,973016,86927,5317
520,498026,20254,2702
317,137819,13745,2279
269,99252,7463,786
245,864945,68462,11627
375,267002,19644,3312
145,418227,8738,7735
495,596029,14065,7465
202,990833,31473,12318
516,320689,15715,6377
480,443709,28957,5942
326,279919,5576,1662
232,501625,15972,1530
97,970417,76292,7950
441,478866,23921,1541
73,664507,37388,12056
116,613437,16237,5191
397,600809,49102,4119
573,794083,51039,5393
61,584919,23796,5570
146,512293,42218,7350
92,304761,5533,4964
359,78329,4586,1425
194,464469,38833,8032
203,345284,3462,1757
108,755997,18520,8311
572,920738,35269,14241
383,242823,2728,4674
347,351401,28800,6707
206,280658,23655,678
148,599560,40171,4239
58,273172,17274,1224
523,889559,85284,1711
148,632412,25455,9208
579,631640,30708,10369
21,594103,35058,1330
236,874899,64913,2903
142,283553,10994,1604
153,405255,27811,7931
558,635504,28846,2140
330,441274,35266,6273
558,487777,45060,3808
470,541432,41936,2724
320,509900,46513,5765
281,539008,15420,4464
287,173702,12315,3470
336,839628,36360,15401
31,744502,66115,9999
162,368527,24492,4910
69,22938,2285,306
558,674367,19923,1918
558,591772,25524,11741
464,387840,5674,4996
535,553716,16053,3650
13,761916,68310,7729
413,576272,14025,7243
578,533219,18046,9122
555,980502,56124,3310
318,483943,14958,971
483,146049,5663,2140
539,32746,1318,458
202,817619,76897,3350
396,541933,44561,8922
508,733042,56882,4404
203,724083,15524,9566
596,616939,32387,6379
421,364877,23452,2038
194,732328,31303,7707
231,515008,30376,1496
380,874937,50887,1178
374,998193,73251,16491
253,433668,30101,3236
70,999640,39021,7182
10,380249,23483,4159
369,526057,30332,8552
28,98220,2313,1597
594,492149,20252,5292
208,728409,21811,2787
86,277025,24631,3805
353,395315,6158,4250
259,331455,8016,3452
384,406151,25107,1606
109,605914,24521,8521
182,772893,10217,4297
276,514395,5536,6647
547,584127,21952,4308
465,82268,1241,1256
595,741219,43392,12269
88,272490,17576,5156
522,720863,15300,6725
216,288489,7543,880
269,830358,55370,14660
397,182606,14572,671
557,876961,69726,7853
426,747257,63668,7995
508,406881,6207,8069
409,986352,40635,19061
468,899421,54621,17253
74,487802,38255,1728
287,16475,545,304
211,593795,44109,9705
405,926261,9470,1743
286,269282,18868,4228
112,373790,5126,4852
466,558336,41755,7782
83,500608,32002,8709
33,230414,3383,4177
450,983012,79335,16043
135,263598,22133,3912
306,10336,512,126
77,256296,14299,624
354,923198,18252,9886
65,859964,76800,7700
528,828975,63958,4347
67,373342,14083,1663
451,112657,3082,1039
480,106834,4500,443
459,346755,17689,544
577,100826,4016,1579
283,729491,10804,3324
7,962924,54358,2004
517,392753,37468,7763
547,183428,2306,1284
423,234731,13911,3091
302,290814,26384,4019
48,780851,64599,7816
159,528322,11969,1664
137,294840,26635,3081
277,318163,17714,1975
389,850397,78234,13630
582,414197,26919,5095
94,316505,14425,6296
321,486051,17008,9719
599,682557,55514,5169
72,548783,14883,8827
282,398400,12682,752
559,461254,34048,8865
496,950392,93916,9206
67,712806,50481,8426
369,404620,14427,1641
182,912432,27355,16996
129,210804,20487,3480
90,521919,39871,1751
55,695302,34094,13134
62,349625,6075,1059
512,259811,12473,3939
148,911006,73307,7392
377,807834,49757,1787
261,460429,22474,4656
168,124635,11373,1895
50,696758,54223,13491
507,493957,27102,768
598,487901,43490,1376
158,270977,7410,4790
272,713669,41227,6287
386,592052,51231,5742
407,570279,14048,7177
541,572786,57013,8626
455,212204,11004,1793
317,555723,48337,8799
35,296608,12548,455
197,976845,13708,2994
172,965000,53428,5942
426,50251,1992,573
522,97017,5134,1376
209,327211,8010,2810
57,288434,25261,3778
596,535972,52057,4507
499,672015,35819,5553
490,239126,11569,624
90,782451,13702,13561
416,719466,71346,10196
73,896653,89148,13444
451,922632,68740,13179
236,375098,26677,6813
471,207458,7714,1737
132,834251,72717,2504
309,395656,17216,4570
513,880047,65091,4996
583,21636,1785,355
526,883611,56595,11298
103,848603,75151,4764
358,484508,10638,3937
34,531122,52447,3501
24,283002,5642,450
424,389436,38315,1044
466,97375,9078,1110
156,427445,18081,8493
195,287162,26633,1823
355,648929,61723,7200
109,535051,39529,7322
261,549821,17837,6532
501,360877,30312,7206
233,421045,36690,1234
291,989902,98141,13458
78,224502,9640,4414
124,450726,30898,6790
23,939665,69388,10083
551,659203,17153,11980
408,910275,65370,14317
263,110191,7387,2139
219,138704,8151,913
340,486749,33498,2471
120,643521,38429,10888
315,515828,14169,1314
468,355225,27129,2618
309,530724,6390,10425
507,666451,25806,4848
505,425816,23275,5259
62,752744,54654,1819
545,200898,5065,901
418,482256,36269,8906
592,266751,10008,1110
579,438155,8748,5792
112,17929,835,120
485,342212,24630,586
311,917393,61329,17029
488,484709,35668,3983
218,538895,38688,5330
464,351577,33742,6479
433,126359,6983,2292
586,652764,44292,11529
274,824843,29383,11090
262,281694,7786,1382
473,629037,46061,5013
433,564367,22921,5892
347,120383,10792,1629
28,15848,1010,127
46,722495,17173,2681
25,980567,89077,2746
89,960404,45864,4760
34,121749,3104,509
122,790178,49469,3388
428,325470,19444,5768
570,525180,26387,5965
50,904077,13274,3172
346,355984,4774,1581
302,399258,37364,1894
386,450687,28259,5669
277,401066,30700,545
560,394389,23843,2609
301,474192,40943,1121
474,317577,20633,6311
121,833984,48201,9636
348,693511,34347,10817
122,442137,11661,6438
141,851840,49873,11125
577,153515,9342,1968
400,473584,37164,1135
533,910278,57754,966
79,833330,20940,5805
394,668472,49348,2868
492,83905,1307,1604
574,283627,6567,3866
287,879708,53684,5034
484,681114,33727,11123
436,478839,36611,8751
455,10102,331,12
76,613629,55118,9966
159,296614,10210,4813
135,661134,41803,10926
358,370580,36253,7142
278,183393,3618,831
541,885786,51617,6142
439,369106,27009,759
593,515403,47915,4442
460,94428,3413,696
453,267687,17695,898
63,772823,18229,1470
386,830271,29375,12592
207,780737,54264,9797
569,87944,1867,1705
470,90127,2097,755
165,732328,55362,7451
130,438392,5210,5739
556,754289,20308,13706
